%Date of loss	Loss moments	Buildings	Contents	Loss of Profit	Quarter
2.928700E+04	1.865297E-01	1.013922E+06	3.699597E+06	3.334737E+05	1.000000E+00
2.929300E+04	1.872146E-01	2.542759E+06	1.111579E+05	1.111579E+05	1.000000E+00
2.929300E+04	1.878995E-01	1.111579E+05	3.557053E+06	0.000000E+00	1.000000E+00
2.929300E+04	1.981735E-01	0.000000E+00	2.223158E+06	0.000000E+00	1.000000E+00
2.929700E+04	2.063927E-01	6.669474E+06	1.363332E+06	8.892632E+05	1.000000E+00
2.930000E+04	2.091324E-01	2.721670E+06	0.000000E+00	0.000000E+00	1.000000E+00
2.930100E+04	2.118721E-01	5.068800E+06	0.000000E+00	0.000000E+00	1.000000E+00
2.930200E+04	2.228311E-01	2.405913E+06	0.000000E+00	0.000000E+00	1.000000E+00
2.930600E+04	2.529680E-01	9.454513E+05	1.987099E+06	0.000000E+00	1.000000E+00
2.931700E+04	2.639269E-01	3.112421E+06	0.000000E+00	0.000000E+00	2.000000E+00
2.932100E+04	2.666667E-01	2.389621E+06	0.000000E+00	0.000000E+00	2.000000E+00
2.932200E+04	2.748858E-01	2.667789E+06	0.000000E+00	0.000000E+00	2.000000E+00
2.932500E+04	2.776256E-01	7.487596E+06	0.000000E+00	0.000000E+00	2.000000E+00
2.932600E+04	2.803653E-01	8.225684E+06	0.000000E+00	0.000000E+00	2.000000E+00
2.932700E+04	3.041096E-01	1.111579E+06	1.222737E+06	0.000000E+00	2.000000E+00
2.933600E+04	3.050228E-01	2.667789E+07	0.000000E+00	0.000000E+00	2.000000E+00
2.933600E+04	3.068493E-01	2.567830E+06	0.000000E+00	0.000000E+00	2.000000E+00
2.933700E+04	3.196347E-01	2.401546E+06	0.000000E+00	0.000000E+00	2.000000E+00
2.934200E+04	3.205479E-01	5.603247E+05	1.667368E+06	0.000000E+00	2.000000E+00
2.934200E+04	3.214612E-01	1.556211E+06	1.556211E+06	0.000000E+00	2.000000E+00
2.934300E+04	3.223744E-01	1.653540E+06	1.275048E+06	0.000000E+00	2.000000E+00
2.934300E+04	3.269406E-01	3.225578E+06	1.729250E+06	0.000000E+00	2.000000E+00
2.934500E+04	3.351598E-01	1.365019E+06	1.222737E+06	0.000000E+00	2.000000E+00
2.934800E+04	3.406393E-01	3.150119E+06	0.000000E+00	0.000000E+00	2.000000E+00
2.935000E+04	3.433790E-01	1.667368E+06	3.334737E+06	0.000000E+00	2.000000E+00
2.935100E+04	3.598174E-01	2.793849E+06	0.000000E+00	0.000000E+00	2.000000E+00
2.935700E+04	3.652968E-01	1.111579E+07	0.000000E+00	0.000000E+00	2.000000E+00
2.935900E+04	3.698630E-01	8.892632E+06	2.223158E+06	0.000000E+00	2.000000E+00
2.936100E+04	3.707763E-01	2.393352E+06	0.000000E+00	0.000000E+00	2.000000E+00
2.936100E+04	3.726027E-01	7.373581E+06	0.000000E+00	0.000000E+00	2.000000E+00
2.936200E+04	3.863014E-01	2.341817E+06	0.000000E+00	0.000000E+00	2.000000E+00
2.936700E+04	3.936073E-01	1.415929E+07	6.522745E+06	0.000000E+00	2.000000E+00
2.937000E+04	3.945205E-01	1.111579E+06	1.556211E+06	0.000000E+00	2.000000E+00
2.937000E+04	4.045662E-01	2.489937E+06	0.000000E+00	0.000000E+00	2.000000E+00
2.937400E+04	4.073059E-01	3.092070E+06	0.000000E+00	0.000000E+00	2.000000E+00
2.937500E+04	4.292237E-01	1.111579E+07	2.223158E+07	0.000000E+00	2.000000E+00
2.938300E+04	4.319635E-01	2.731672E+06	0.000000E+00	0.000000E+00	2.000000E+00
2.938400E+04	4.392694E-01	3.501474E+06	2.223158E+05	0.000000E+00	2.000000E+00
2.938700E+04	4.401826E-01	1.889684E+06	2.163133E+06	0.000000E+00	2.000000E+00
2.938700E+04	4.420091E-01	3.073498E+06	0.000000E+00	0.000000E+00	2.000000E+00
2.938800E+04	4.447489E-01	9.292800E+05	1.689600E+06	0.000000E+00	2.000000E+00
2.938900E+04	4.557078E-01	2.496071E+06	0.000000E+00	0.000000E+00	2.000000E+00
2.939300E+04	4.803653E-01	1.778526E+06	1.200505E+06	0.000000E+00	2.000000E+00
2.940200E+04	4.858447E-01	5.780211E+06	1.244968E+06	0.000000E+00	2.000000E+00
2.940400E+04	4.904110E-01	2.223158E+06	0.000000E+00	0.000000E+00	3.000000E+00
2.940600E+04	4.913242E-01	1.437494E+06	3.127983E+06	1.452389E+06	3.000000E+00
2.940600E+04	4.986301E-01	1.690320E+06	6.757926E+06	0.000000E+00	3.000000E+00
2.940900E+04	5.068493E-01	0.000000E+00	6.669474E+06	0.000000E+00	3.000000E+00
2.941200E+04	5.123288E-01	5.527513E+06	0.000000E+00	0.000000E+00	3.000000E+00
2.941400E+04	5.178082E-01	1.967495E+06	5.802442E+05	0.000000E+00	3.000000E+00
2.941600E+04	5.205479E-01	1.756295E+06	4.446316E+05	0.000000E+00	3.000000E+00
2.941700E+04	5.479452E-01	1.445053E+08	1.611789E+08	9.403958E+07	3.000000E+00
2.942700E+04	5.497717E-01	0.000000E+00	3.797154E+06	0.000000E+00	3.000000E+00
2.942800E+04	5.506849E-01	2.403234E+06	8.003368E+04	2.890105E+05	3.000000E+00
2.942800E+04	5.579909E-01	1.500632E+07	0.000000E+00	0.000000E+00	3.000000E+00
2.943100E+04	5.552511E-01	0.000000E+00	4.358250E+06	0.000000E+00	3.000000E+00
2.943000E+04	5.826484E-01	1.592092E+06	1.667368E+06	0.000000E+00	3.000000E+00
2.944000E+04	5.844749E-01	6.495852E+06	1.757818E+06	1.342594E+06	3.000000E+00
2.944100E+04	5.853881E-01	3.224299E+06	0.000000E+00	0.000000E+00	3.000000E+00
2.944100E+04	5.926941E-01	3.779368E+06	6.602779E+05	0.000000E+00	3.000000E+00
2.944400E+04	6.109589E-01	1.574185E+06	1.317799E+06	2.000842E+05	3.000000E+00
2.945100E+04	6.118721E-01	8.003368E+04	2.556632E+06	0.000000E+00	3.000000E+00
2.945100E+04	6.164384E-01	3.112421E+06	0.000000E+00	0.000000E+00	3.000000E+00
2.945300E+04	6.191781E-01	2.890105E+06	0.000000E+00	0.000000E+00	3.000000E+00
2.945400E+04	6.237443E-01	2.445474E+06	0.000000E+00	0.000000E+00	3.000000E+00
2.945600E+04	6.246575E-01	2.223158E+06	3.846063E+05	0.000000E+00	3.000000E+00
2.945600E+04	6.347032E-01	0.000000E+00	3.607018E+06	1.144773E+06	3.000000E+00
2.946000E+04	6.367580E-01	2.204232E+06	9.114947E+05	0.000000E+00	3.000000E+00
2.946100E+04	6.374429E-01	2.987513E+06	0.000000E+00	0.000000E+00	3.000000E+00
2.946100E+04	6.381279E-01	7.781053E+05	2.414349E+06	0.000000E+00	3.000000E+00
2.946100E+04	6.420091E-01	0.000000E+00	3.614855E+06	1.333895E+06	3.000000E+00
2.946300E+04	6.429224E-01	3.034611E+06	0.000000E+00	0.000000E+00	3.000000E+00
2.946300E+04	6.502283E-01	2.223158E+05	8.003368E+06	0.000000E+00	3.000000E+00
2.946600E+04	6.557078E-01	4.281687E+06	0.000000E+00	0.000000E+00	3.000000E+00
2.946800E+04	6.575342E-01	4.969756E+06	0.000000E+00	6.439577E+05	3.000000E+00
2.946900E+04	6.584475E-01	2.667789E+06	4.379621E+05	0.000000E+00	3.000000E+00
2.946900E+04	6.657534E-01	4.068379E+06	0.000000E+00	0.000000E+00	3.000000E+00
2.947200E+04	6.739726E-01	8.441708E+05	3.135529E+06	1.222737E+06	3.000000E+00
2.947500E+04	6.757991E-01	2.000842E+06	4.112842E+05	0.000000E+00	3.000000E+00
2.947600E+04	6.767123E-01	2.026500E+06	4.446316E+06	0.000000E+00	3.000000E+00
2.947600E+04	6.812785E-01	1.888021E+06	7.781053E+05	0.000000E+00	3.000000E+00
2.947800E+04	6.834703E-01	3.017103E+06	0.000000E+00	0.000000E+00	3.000000E+00
2.947900E+04	6.840183E-01	2.523495E+06	0.000000E+00	0.000000E+00	3.000000E+00
2.947900E+04	6.845662E-01	8.225684E+06	3.334737E+06	0.000000E+00	3.000000E+00
2.947900E+04	6.851142E-01	2.725374E+06	0.000000E+00	0.000000E+00	3.000000E+00
2.947900E+04	7.119635E-01	7.634102E+06	2.223158E+06	2.778947E+05	3.000000E+00
2.948900E+04	7.201827E-01	3.557053E+05	2.874543E+06	8.892632E+04	3.000000E+00
2.949200E+04	7.256621E-01	0.000000E+00	5.853575E+06	0.000000E+00	3.000000E+00
2.949400E+04	7.274886E-01	6.669474E+05	3.557053E+06	6.669474E+05	3.000000E+00
2.949500E+04	7.284018E-01	1.000421E+06	1.778526E+06	4.446316E+05	4.000000E+00
2.949500E+04	7.411872E-01	0.000000E+00	2.228224E+06	4.446316E+05	4.000000E+00
2.950000E+04	7.430137E-01	2.388670E+06	6.002526E+05	1.111579E+05	4.000000E+00
2.950100E+04	7.439269E-01	5.703080E+06	0.000000E+00	0.000000E+00	4.000000E+00
2.950100E+04	7.457534E-01	2.667789E+06	7.366700E+05	0.000000E+00	4.000000E+00
2.950200E+04	7.484932E-01	2.013114E+06	6.002526E+05	0.000000E+00	4.000000E+00
2.950300E+04	7.567123E-01	2.223158E+06	0.000000E+00	0.000000E+00	4.000000E+00
2.950600E+04	7.621918E-01	3.819879E+06	3.334737E+06	0.000000E+00	4.000000E+00
2.950800E+04	7.676712E-01	3.270403E+06	0.000000E+00	0.000000E+00	4.000000E+00
2.951000E+04	7.704110E-01	1.333895E+06	2.296982E+06	2.252704E+06	4.000000E+00
2.951100E+04	7.786301E-01	1.717389E+07	1.178274E+07	0.000000E+00	4.000000E+00
2.951400E+04	7.868493E-01	2.667789E+06	1.778526E+05	2.000842E+04	4.000000E+00
2.951700E+04	7.895890E-01	7.781053E+05	1.445053E+06	0.000000E+00	4.000000E+00
2.951800E+04	7.923288E-01	2.332537E+06	0.000000E+00	0.000000E+00	4.000000E+00
2.951900E+04	7.978082E-01	3.887247E+06	0.000000E+00	0.000000E+00	4.000000E+00
2.952100E+04	8.032877E-01	2.000842E+06	2.250280E+06	0.000000E+00	4.000000E+00
2.952300E+04	8.060274E-01	2.556632E+06	5.002105E+05	0.000000E+00	4.000000E+00
2.952400E+04	8.224658E-01	2.112000E+06	1.111579E+05	0.000000E+00	4.000000E+00
2.953000E+04	8.279452E-01	5.557895E+06	4.046147E+06	0.000000E+00	4.000000E+00
2.953200E+04	8.334247E-01	2.379815E+06	0.000000E+00	0.000000E+00	4.000000E+00
2.953400E+04	8.361644E-01	0.000000E+00	3.334737E+06	0.000000E+00	4.000000E+00
2.953500E+04	8.443836E-01	2.445474E+06	1.100463E+06	0.000000E+00	4.000000E+00
2.953800E+04	8.471233E-01	2.323200E+06	8.892632E+05	0.000000E+00	4.000000E+00
2.953900E+04	8.571690E-01	1.142150E+06	1.089232E+06	0.000000E+00	4.000000E+00
2.954300E+04	8.580822E-01	3.334737E+06	4.868716E+06	0.000000E+00	4.000000E+00
2.954300E+04	8.599087E-01	8.070063E+06	0.000000E+00	0.000000E+00	4.000000E+00
2.954400E+04	8.626484E-01	2.000842E+06	2.360994E+06	0.000000E+00	4.000000E+00
2.954500E+04	8.763470E-01	0.000000E+00	4.224000E+06	0.000000E+00	4.000000E+00
2.955000E+04	9.064840E-01	3.912689E+06	0.000000E+00	0.000000E+00	4.000000E+00
2.956100E+04	9.092237E-01	4.708648E+06	0.000000E+00	0.000000E+00	4.000000E+00
2.956200E+04	9.119635E-01	0.000000E+00	2.223158E+06	0.000000E+00	4.000000E+00
2.956300E+04	9.140183E-01	2.223158E+06	8.892632E+05	0.000000E+00	4.000000E+00
2.956400E+04	9.147032E-01	1.889684E+06	1.089347E+06	0.000000E+00	4.000000E+00
2.956400E+04	9.153881E-01	0.000000E+00	2.223158E+06	0.000000E+00	4.000000E+00
2.956400E+04	9.165297E-01	3.112421E+06	8.892632E+05	0.000000E+00	4.000000E+00
2.956500E+04	9.174429E-01	0.000000E+00	2.223158E+06	0.000000E+00	4.000000E+00
2.956500E+04	9.220091E-01	5.557895E+06	3.334737E+06	0.000000E+00	4.000000E+00
2.956700E+04	9.274886E-01	4.052641E+06	7.362610E+05	2.132031E+05	4.000000E+00
2.956900E+04	9.347945E-01	1.913572E+06	1.914139E+06	0.000000E+00	4.000000E+00
2.957200E+04	9.357078E-01	1.111579E+07	1.845221E+07	0.000000E+00	4.000000E+00
2.957200E+04	9.402740E-01	2.000842E+06	7.861553E+05	0.000000E+00	4.000000E+00
2.957400E+04	9.512329E-01	3.112421E+06	0.000000E+00	0.000000E+00	4.000000E+00
2.957800E+04	9.567123E-01	4.226223E+06	0.000000E+00	0.000000E+00	4.000000E+00
2.958000E+04	9.594521E-01	2.667789E+06	1.556211E+06	0.000000E+00	4.000000E+00
2.958100E+04	9.621918E-01	2.667789E+06	0.000000E+00	0.000000E+00	4.000000E+00
2.958200E+04	9.731507E-01	3.779368E+06	5.335579E+05	0.000000E+00	4.000000E+00
2.958600E+04	9.752055E-01	2.223158E+06	1.316109E+06	0.000000E+00	4.000000E+00
2.958700E+04	9.758904E-01	1.941614E+06	5.151220E+05	1.981238E+05	5.000000E+00
2.958700E+04	9.765753E-01	1.584991E+06	4.021914E+05	0.000000E+00	5.000000E+00
2.958700E+04	9.813699E-01	8.999379E+05	2.734109E+06	0.000000E+00	5.000000E+00
2.958900E+04	9.923288E-01	4.754972E+06	5.699282E+06	0.000000E+00	5.000000E+00
2.959300E+04	1.019726E+00	2.255247E+06	0.000000E+00	0.000000E+00	5.000000E+00
2.960300E+04	1.036164E+00	2.316499E+06	0.000000E+00	0.000000E+00	5.000000E+00
2.960900E+04	1.044384E+00	2.832687E+06	0.000000E+00	0.000000E+00	5.000000E+00
2.961200E+04	1.058082E+00	2.179362E+06	5.646529E+05	0.000000E+00	5.000000E+00
2.961700E+04	1.063562E+00	8.915572E+06	3.566229E+06	0.000000E+00	5.000000E+00
2.961900E+04	1.077260E+00	2.131785E+06	0.000000E+00	0.000000E+00	5.000000E+00
2.962400E+04	1.084566E+00	1.948855E+06	1.386867E+06	0.000000E+00	5.000000E+00
2.962700E+04	1.085479E+00	7.429644E+06	4.418161E+07	0.000000E+00	5.000000E+00
2.962700E+04	1.091872E+00	3.693516E+06	0.000000E+00	0.000000E+00	5.000000E+00
2.963000E+04	1.092785E+00	5.433554E+06	0.000000E+00	0.000000E+00	5.000000E+00
2.963000E+04	1.097352E+00	2.971857E+06	6.141839E+05	0.000000E+00	5.000000E+00
2.963200E+04	1.102831E+00	7.924953E+05	4.754972E+06	0.000000E+00	5.000000E+00
2.963400E+04	1.107397E+00	1.497598E+06	7.924953E+06	9.906191E+05	5.000000E+00
2.963600E+04	1.108311E+00	2.724203E+06	0.000000E+00	0.000000E+00	5.000000E+00
2.963600E+04	1.118356E+00	2.179362E+06	0.000000E+00	0.000000E+00	5.000000E+00
2.964000E+04	1.129315E+00	4.061538E+06	8.420263E+06	1.386867E+06	5.000000E+00
2.964400E+04	1.133881E+00	2.575610E+06	5.943715E+05	0.000000E+00	5.000000E+00
2.964600E+04	1.134795E+00	5.943715E+05	2.080300E+06	1.580038E+06	5.000000E+00
2.964600E+04	1.142100E+00	2.000226E+06	5.468158E+05	0.000000E+00	5.000000E+00
2.964900E+04	1.155799E+00	2.179362E+06	7.469268E+05	2.476548E+05	5.000000E+00
2.965400E+04	1.158539E+00	3.962477E+06	0.000000E+00	0.000000E+00	5.000000E+00
2.965500E+04	1.164018E+00	1.981238E+06	9.906191E+04	0.000000E+00	5.000000E+00
2.965700E+04	1.166758E+00	9.906191E+05	1.396773E+06	1.287805E+05	5.000000E+00
2.965800E+04	1.174977E+00	2.971857E+06	5.943715E+05	0.000000E+00	5.000000E+00
2.966100E+04	1.183196E+00	6.253065E+06	0.000000E+00	0.000000E+00	5.000000E+00
2.966400E+04	1.194155E+00	2.107887E+06	0.000000E+00	0.000000E+00	5.000000E+00
2.966800E+04	1.195982E+00	1.981238E+06	7.429644E+05	0.000000E+00	5.000000E+00
2.966900E+04	1.196895E+00	2.020863E+06	7.290957E+05	0.000000E+00	5.000000E+00
2.966900E+04	1.204201E+00	5.052158E+05	1.476023E+06	3.070919E+05	5.000000E+00
2.967200E+04	1.217900E+00	4.564773E+06	9.238514E+04	0.000000E+00	5.000000E+00
2.967700E+04	1.242557E+00	1.089681E+07	2.080300E+07	0.000000E+00	6.000000E+00
2.968600E+04	1.250776E+00	2.377486E+06	3.962477E+06	0.000000E+00	6.000000E+00
2.968900E+04	1.264475E+00	1.783114E+06	1.031104E+06	0.000000E+00	6.000000E+00
2.969400E+04	1.269041E+00	2.971857E+06	8.024015E+05	0.000000E+00	6.000000E+00
2.969600E+04	1.269954E+00	0.000000E+00	2.233050E+06	1.113490E+06	6.000000E+00
2.969600E+04	1.274521E+00	3.962477E+06	3.962477E+06	0.000000E+00	6.000000E+00
2.969800E+04	1.277260E+00	1.998832E+06	0.000000E+00	0.000000E+00	6.000000E+00
2.969900E+04	1.280000E+00	3.169981E+06	9.311820E+06	4.457786E+05	6.000000E+00
2.970000E+04	1.282740E+00	2.971857E+06	0.000000E+00	0.000000E+00	6.000000E+00
2.970100E+04	1.284566E+00	3.962477E+06	1.553093E+07	0.000000E+00	6.000000E+00
2.970200E+04	1.285479E+00	2.110019E+06	5.943715E+05	0.000000E+00	6.000000E+00
2.970200E+04	1.286393E+00	2.871248E+06	4.194281E+05	0.000000E+00	6.000000E+00
2.970300E+04	1.287306E+00	1.211593E+07	1.153081E+06	0.000000E+00	6.000000E+00
2.970300E+04	1.290959E+00	2.090206E+06	6.538086E+05	0.000000E+00	6.000000E+00
2.970500E+04	1.291872E+00	2.544378E+06	0.000000E+00	0.000000E+00	6.000000E+00
2.970500E+04	1.299178E+00	1.981238E+06	3.526604E+06	0.000000E+00	6.000000E+00
2.970800E+04	1.301918E+00	7.944765E+05	1.644428E+06	0.000000E+00	6.000000E+00
2.970900E+04	1.307397E+00	1.426492E+06	7.924953E+05	0.000000E+00	6.000000E+00
2.971100E+04	1.310137E+00	2.124830E+06	0.000000E+00	0.000000E+00	6.000000E+00
2.971200E+04	1.323836E+00	2.340185E+06	2.377486E+06	0.000000E+00	6.000000E+00
2.971700E+04	1.332055E+00	2.415946E+06	0.000000E+00	0.000000E+00	6.000000E+00
2.972000E+04	1.336621E+00	2.282779E+06	0.000000E+00	0.000000E+00	6.000000E+00
2.972200E+04	1.337534E+00	1.783114E+06	5.943715E+05	0.000000E+00	6.000000E+00
2.972200E+04	1.328402E+00	2.568339E+06	1.981238E+05	0.000000E+00	6.000000E+00
2.971900E+04	1.349406E+00	2.377486E+06	3.368105E+06	0.000000E+00	6.000000E+00
2.972700E+04	1.350320E+00	3.962477E+06	0.000000E+00	0.000000E+00	6.000000E+00
2.972700E+04	1.354886E+00	3.523325E+06	7.191895E+05	0.000000E+00	6.000000E+00
2.972900E+04	1.357626E+00	1.188743E+06	8.638199E+05	0.000000E+00	6.000000E+00
2.973000E+04	1.360365E+00	1.495835E+06	9.509944E+05	0.000000E+00	6.000000E+00
2.973100E+04	1.368584E+00	9.906191E+05	1.981238E+06	0.000000E+00	6.000000E+00
2.973400E+04	1.371324E+00	4.172488E+06	3.962477E+05	0.000000E+00	6.000000E+00
2.973500E+04	1.376804E+00	3.962477E+06	8.103265E+07	0.000000E+00	6.000000E+00
2.973700E+04	1.382283E+00	6.934334E+06	5.943715E+05	0.000000E+00	6.000000E+00
2.973900E+04	1.415160E+00	3.003963E+06	0.000000E+00	0.000000E+00	6.000000E+00
2.975100E+04	1.420639E+00	2.971857E+06	0.000000E+00	0.000000E+00	6.000000E+00
2.975300E+04	1.423379E+00	4.098619E+06	0.000000E+00	0.000000E+00	6.000000E+00
2.975400E+04	1.425205E+00	2.575610E+06	2.971857E+05	0.000000E+00	6.000000E+00
2.975500E+04	1.426119E+00	2.110019E+06	4.953096E+05	0.000000E+00	6.000000E+00
2.975500E+04	1.427032E+00	2.377486E+06	0.000000E+00	0.000000E+00	6.000000E+00
2.975600E+04	1.427945E+00	2.080300E+06	4.953096E+05	0.000000E+00	6.000000E+00
2.975600E+04	1.432511E+00	3.516698E+06	1.048075E+06	0.000000E+00	6.000000E+00
2.975800E+04	1.440731E+00	2.773734E+06	0.000000E+00	0.000000E+00	6.000000E+00
2.976100E+04	1.454429E+00	1.054019E+06	1.091662E+06	0.000000E+00	6.000000E+00
2.976600E+04	1.457169E+00	5.943715E+06	6.934334E+05	0.000000E+00	6.000000E+00
2.976700E+04	1.458995E+00	7.924953E+06	3.962477E+06	0.000000E+00	6.000000E+00
2.976800E+04	1.459909E+00	7.924953E+05	1.584991E+06	0.000000E+00	7.000000E+00
2.976800E+04	1.469954E+00	2.020538E+06	0.000000E+00	0.000000E+00	7.000000E+00
2.977200E+04	1.475434E+00	2.575610E+06	0.000000E+00	0.000000E+00	7.000000E+00
2.977400E+04	1.483653E+00	2.971857E+06	1.012373E+06	0.000000E+00	7.000000E+00
2.977700E+04	1.485479E+00	2.170248E+06	6.486178E+05	0.000000E+00	7.000000E+00
2.977800E+04	1.486393E+00	2.179362E+06	2.430385E+04	0.000000E+00	7.000000E+00
2.977800E+04	1.488219E+00	8.915572E+06	2.139737E+06	3.704916E+05	7.000000E+00
2.977900E+04	1.510137E+00	2.543890E+06	1.401944E+05	3.867476E+05	7.000000E+00
2.978700E+04	1.526575E+00	1.485929E+06	5.547467E+05	0.000000E+00	7.000000E+00
2.979300E+04	1.532055E+00	1.700735E+06	5.161126E+05	1.267992E+04	7.000000E+00
2.979500E+04	1.537534E+00	5.151220E+06	1.981238E+06	5.943715E+05	7.000000E+00
2.979700E+04	1.540274E+00	7.924953E+06	0.000000E+00	0.000000E+00	7.000000E+00
2.979800E+04	1.551233E+00	1.981238E+06	1.981238E+05	0.000000E+00	7.000000E+00
2.980200E+04	1.553973E+00	5.950201E+06	0.000000E+00	0.000000E+00	7.000000E+00
2.980300E+04	1.570411E+00	6.141839E+06	0.000000E+00	0.000000E+00	7.000000E+00
2.980900E+04	1.591416E+00	1.485929E+06	5.943715E+05	0.000000E+00	7.000000E+00
2.981700E+04	1.592329E+00	2.417111E+06	1.287805E+05	0.000000E+00	7.000000E+00
2.981700E+04	1.606941E+00	1.798116E+06	2.702429E+05	1.094040E+05	7.000000E+00
2.982300E+04	1.607854E+00	2.062768E+06	0.000000E+00	0.000000E+00	7.000000E+00
2.982300E+04	1.611735E+00	0.000000E+00	2.377486E+06	0.000000E+00	7.000000E+00
2.982500E+04	1.612420E+00	3.303669E+06	0.000000E+00	0.000000E+00	7.000000E+00
2.982500E+04	1.613105E+00	4.960361E+06	0.000000E+00	0.000000E+00	7.000000E+00
2.982500E+04	1.614475E+00	2.060579E+06	0.000000E+00	0.000000E+00	7.000000E+00
2.982600E+04	1.615160E+00	2.575610E+06	3.368105E+05	2.971857E+05	7.000000E+00
2.982600E+04	1.615845E+00	3.169981E+06	8.123077E+05	0.000000E+00	7.000000E+00
2.982600E+04	1.617900E+00	2.773734E+06	3.982289E+05	0.000000E+00	7.000000E+00
2.982700E+04	1.626119E+00	2.476548E+06	2.120739E+06	5.943715E+05	7.000000E+00
2.983000E+04	1.628858E+00	1.984484E+06	2.509892E+05	0.000000E+00	7.000000E+00
2.983100E+04	1.631598E+00	1.981238E+06	1.981238E+06	0.000000E+00	7.000000E+00
2.983200E+04	1.634338E+00	4.160600E+06	3.764353E+05	0.000000E+00	7.000000E+00
2.983300E+04	1.639817E+00	2.161307E+06	0.000000E+00	0.000000E+00	7.000000E+00
2.983500E+04	1.647123E+00	1.228368E+07	3.169981E+06	0.000000E+00	7.000000E+00
2.983800E+04	1.648037E+00	2.109553E+06	1.789680E+06	0.000000E+00	7.000000E+00
2.983800E+04	1.649863E+00	2.653550E+06	0.000000E+00	0.000000E+00	7.000000E+00
2.983900E+04	1.652603E+00	2.227324E+06	0.000000E+00	0.000000E+00	7.000000E+00
2.984000E+04	1.660822E+00	1.783114E+06	1.168931E+06	0.000000E+00	7.000000E+00
2.984300E+04	1.663562E+00	2.690601E+06	0.000000E+00	0.000000E+00	7.000000E+00
2.984400E+04	1.666301E+00	3.003510E+06	0.000000E+00	0.000000E+00	7.000000E+00
2.984500E+04	1.668128E+00	2.327955E+06	6.042777E+05	0.000000E+00	7.000000E+00
2.984600E+04	1.669041E+00	2.533433E+06	0.000000E+00	0.000000E+00	7.000000E+00
2.984600E+04	1.672694E+00	0.000000E+00	2.377486E+06	0.000000E+00	7.000000E+00
2.984800E+04	1.673607E+00	2.773734E+06	5.250281E+04	9.906191E+05	7.000000E+00
2.984800E+04	1.675434E+00	2.119925E+07	0.000000E+00	9.906191E+05	7.000000E+00
2.984900E+04	1.678174E+00	3.160075E+06	1.129306E+06	2.971857E+05	7.000000E+00
2.985000E+04	1.680913E+00	1.584991E+06	1.406679E+06	0.000000E+00	7.000000E+00
